id;key;value;type
228081535;Bicicleta;Sim;
228081535;Rodovia;footway;
228081537;Bicicleta;Sim;
228081537;Possui passagem de pedestres;Sim;
228081537;Rodovia;footway;
228081538;Bicicleta;Sim;
228081538;Rodovia;footway;
228082242;Bicicleta;Sim;
228082242;Rodovia;footway;
228082244;Nome;Plataforma 2;
228082244;public_transport;platform;
228082244;Estrada de ferro;platform;
228082244;ref;2;
228082244;train;Sim;
228082245;Nome;Plataforma 1;
228082245;public_transport;platform;
228082245;Estrada de ferro;platform;
228082245;ref;1;
228082245;train;Sim;
228084649;Bicicleta;Sim;
228084649;Rodovia;footway;
228084650;Nome;Plataforma 2;
228084650;public_transport;platform;
228084650;Estrada de ferro;platform;
228084650;ref;2;
228084650;train;Sim;
228088012;Estrada de ferro;platform;
228091589;Bicicleta;Sim;
228091589;Ponte;Sim;
228091589;Rodovia;footway;
228091591;Rodovia;steps;
228091592;Bicicleta;Sim;
228091592;Rodovia;footway;
228091919;Bicicleta;Sim;
228091919;Rodovia;footway;
228092247;Bicicleta;Sim;
228092247;Ponte;Sim;
228092247;Rodovia;footway;
228092247;Camadas;1;
228092248;Rodovia;steps;
228092249;Rodovia;steps;
228092898;Rodovia;steps;
228092899;Bicicleta;Sim;
228092899;Ponte;Sim;
228092899;Rodovia;footway;
228092899;Camadas;1;
228092900;Estrada de ferro;platform;
228092901;Estrada de ferro;platform;
228092902;Bicicleta;Sim;
228092902;Rodovia;footway;
228094862;Bicicleta;Sim;
228094862;Rodovia;footway;
228094863;Bicicleta;Sim;
228094863;Rodovia;footway;
228094865;Bicicleta;Sim;
228094865;Rodovia;footway;
228095870;Rodovia;steps;
228095871;Bicicleta;Sim;
228095871;Ponte;Sim;
228095871;Rodovia;footway;
228095871;Camadas;1;
228095872;Rodovia;steps;
228096140;Bicicleta;Sim;
228096140;Rodovia;footway;
228096634;Nome;Plataforma 1;
228096634;public_transport;platform;
228096634;Estrada de ferro;platform;
228096634;ref;1;
228096634;train;Sim;
228096636;Rodovia;Secondário;
228096636;Velocidade Máxima;40;
228096636;Sentido único;Sim;
228096636;Superfície;Asfalto;
228096638;Nome;Plataforma 2;
228096638;public_transport;platform;
228096638;Estrada de ferro;platform;
228096638;ref;2;
228096638;train;Sim;
228096932;Rodovia;Residencial;
228096932;Nome;Rua Guilhermina Carril Loureiro;
228096932;Sentido único;Sim;
228097175;Bicicleta;Sim;
228097175;Possui passagem de pedestres;Sim;
228097175;Rodovia;Residencial;
228097175;Nome;Travessa Celidônio Guerra;
228097175;Sentido único;Sim;
228097175;Superfície;Asfalto;
228097253;Bicicleta;Sim;
228097253;Rodovia;footway;
228097403;Bicicleta;Sim;
228097403;Rodovia;footway;
228097481;Bicicleta;Sim;
228097481;Rodovia;footway;
228097494;Bicicleta;Sim;
228097494;crossing;zebra;
228097494;Possui passagem de pedestres;crossing;
228097494;Rodovia;footway;
228098120;Rodovia;steps;
228098121;Bicicleta;Sim;
228098121;Rodovia;footway;
228098122;Bicicleta;Sim;
228098122;Ponte;Sim;
228098122;Rodovia;footway;
228098122;Camadas;1;
228098123;Rodovia;steps;
228098305;Bicicleta;Sim;
228098305;Rodovia;footway;
228098544;Bicicleta;Sim;
228098544;Rodovia;footway;
228098545;Bicicleta;Sim;
228098545;Ponte;Sim;
228098545;Rodovia;footway;
228098545;Camadas;2;
228098757;Bicicleta;Sim;
228098757;Rodovia;footway;
228197439;public_transport;platform;
228197439;Estrada de ferro;platform;
228197439;ref;1;
228197439;train;Sim;
228197440;Bicicleta;Sim;
228197440;Rodovia;footway;
228197441;Bicicleta;Sim;
228197441;Rodovia;footway;
228197442;Bicicleta;Sim;
228197442;Rodovia;footway;
228197442;tunnel;Sim;
228197737;Bicicleta;Sim;
228197737;Ponte;Sim;
228197737;Rodovia;footway;
228197737;Camadas;1;
228197738;Bicicleta;Sim;
228197738;Rodovia;footway;
228198801;Bicicleta;Sim;
228198801;Ponte;Sim;
228198801;Rodovia;footway;
228198803;Bicicleta;Sim;
228198803;Rodovia;footway;
228254339;source;IBGE;
228275370;source;IBGE;
228275371;source;IBGE;
228275427;source;IBGE;
228284830;Camadas;-1;
228284830;tunnel;culvert;
228284830;waterway;river;
228284830;width;2;
228284859;source;IBGE;
229298926;Rodovia;Residencial;
229298926;Nome;Alameda das Violetas;
229298926;source;Bing;
229298927;Rodovia;Residencial;
229298927;Nome;Alameda das Dálias;
229298927;source;Bing;
229298930;Rodovia;Residencial;
229298930;Nome;Alameda das Hortênsias;
229298930;source;Bing;
229298934;Rodovia;Residencial;
229298934;Nome;Alameda das Begônias;
229298934;source;Bing;
229298942;Rodovia;Residencial;
229298942;Nome;Alameda das Rosas;
229298942;source;Bing;
229298945;Rodovia;Residencial;
229298945;Nome;Alameda das Dracenas;
229298945;source;Bing;
229298946;Rodovia;Residencial;
229298946;Nome;Alameda das Tulipas;
229298946;source;Bing;
229298946;Superfície;Asfalto;
229298947;Rodovia;Residencial;
229298947;Nome;Alameda das Magnólias;
229298947;source;Bing;
229298949;Rodovia;Residencial;
229298949;Nome;Alameda dos Jasmins;
229298949;source;Bing;
229298950;Rodovia;Residencial;
229298950;Nome;Alameda das Acácias;
229298950;source;Bing;
229298952;Rodovia;Residencial;
229298952;Nome;Alameda das Anemonas;
229298952;source;Bing;
229298953;Rodovia;Residencial;
229298953;Nome;Alameda dos Manacas;
229298953;source;Bing;
229298954;Rodovia;Residencial;
229298954;Nome;Avenida Fênix;
229298954;Sentido único;Sim;
229298954;source;Bing;
229298956;Rodovia;Residencial;
229298956;Nome;Alameda das Prímulas;
229298956;source;Bing;
229298957;Rodovia;Residencial;
229298957;Nome;Alameda das Camélias;
229298957;source;Bing;
229298961;Rodovia;Residencial;
229298961;Nome;Avenida dos Lagos;
229298961;Sentido único;Sim;
229298961;source;Bing;
229298961;Superfície;Asfalto;
229303678;Rodovia;Residencial;
229303678;Nome;Alameda Estorninho;
229303678;source;Bing;
229303679;Rodovia;Residencial;
229303679;Nome;Alameda Patativa;
229303679;source;Bing;
229303680;Rodovia;Residencial;
229303680;source;Bing;
229303681;Rodovia;Residencial;
229303681;Nome;Alameda Maguari;
229303681;source;Bing;
229303682;Rodovia;Residencial;
229303682;Nome;Alameda Sabiá;
229303682;source;Bing;
229303683;Rodovia;Residencial;
229303683;Nome;Alameda Colibri;
229303683;source;Bing;
229303683;Superfície;Asfalto;
229303684;Rodovia;Residencial;
229303684;Nome;Alameda Serzinho;
229303684;source;Bing;
229303685;Rodovia;Residencial;
229303685;source;Bing;
229303686;Rodovia;Residencial;
229303686;Nome;Alameda Quetzal;
229303686;source;Bing;
229303687;Rodovia;Residencial;
229303687;Nome;Alameda Curió;
229303687;source;Bing;
229303688;Rodovia;Residencial;
229303688;Nome;Alameda Macuco;
229303688;source;Bing;
229303689;Rodovia;Residencial;
229303689;Nome;Alameda Uirapuru;
229303689;source;Bing;
229303690;Rodovia;Residencial;
229303690;Nome;Alameda Tuim;
229303690;source;Bing;
229303691;Rodovia;Residencial;
229303691;junction;roundabout;
229303691;source;Bing;
229303692;Rodovia;Residencial;
229303692;Nome;Alameda Cotovia;
229303692;source;Bing;
229303693;Rodovia;Residencial;
229303693;Nome;Alameda Andorinha;
229303693;source;Bing;
229303697;Rodovia;Residencial;
229303697;Nome;Alameda Pardal;
229303697;source;Bing;
229303698;Rodovia;Residencial;
229303698;Nome;Alameda Tangarás;
229303698;source;Bing;
229303699;Rodovia;Residencial;
229303699;Nome;Alameda Azulão;
229303699;source;Bing;
229303700;Rodovia;Residencial;
229303700;Nome;Alameda Pintassilgo;
229303700;source;Bing;
229303701;Rodovia;Residencial;
229303701;Nome;Alameda Beija-Flor;
229303701;source;Bing;
229303702;Rodovia;Residencial;
229303702;Nome;Alameda Beija-Flor;
229303702;source;Bing;
229303703;Rodovia;Residencial;
229303703;Nome;Alameda Inhambu;
229303703;source;Bing;
229303705;Rodovia;Residencial;
229303705;source;Bing;
229303706;Rodovia;Residencial;
229303706;Nome;Alameda Condor;
229303706;source;Bing;
229303708;Rodovia;Residencial;
229303708;Nome;Alameda Serzinho;
229303708;source;Bing;
229303709;Rodovia;Residencial;
229303709;Nome;Alameda Bem-Te-Vi;
229303709;source;Bing;
229303710;Rodovia;Residencial;
229303710;Nome;Alameda Cardeal;
229303710;source;Bing;
229303711;Rodovia;Residencial;
229303711;Sentido único;Sim;
229303711;source;Bing;
229303712;Rodovia;Residencial;
229303712;Nome;Rua mCartaxo;
229303712;source;Bing;
229303713;Rodovia;Residencial;
229303713;source;Bing;
229303715;Rodovia;Residencial;
229303715;source;Bing;
229303716;Rodovia;Residencial;
229303716;Nome;Alameda Canário;
229303716;source;Bing;
229303718;Rodovia;Residencial;
229303718;Nome;Alameda Pica Pau;
229303718;source;Bing;
229303719;Rodovia;Residencial;
229303719;Nome;Alameda João de Barro;
229303719;source;Bing;
229312671;Rodovia;raceway;
229312671;source;Bing;
229312673;Rodovia;raceway;
229312673;source;Bing;
229312676;Rodovia;raceway;
229312676;source;Bing;
229312677;Rodovia;raceway;
229312677;source;Bing;
229312679;Rodovia;raceway;
229312679;source;Bing;
229312681;Rodovia;raceway;
229312681;source;Bing;
229312683;Rodovia;raceway;
229312683;source;Bing;
229312685;Lazer;sports_centre;
229312685;Nome;Kartódromo Internacional Aldeia da Serra;
229312685;sport;motor;
229312687;Rodovia;raceway;
229312687;source;Bing;
229312690;Rodovia;raceway;
229312690;source;Bing;
229312691;Rodovia;raceway;
229312691;source;Bing;
229331282;Rodovia;Residencial;
229331282;Nome;Alameda Sirius;
229331282;source;Bing;
229331282;Superfície;Asfalto;
229331283;Rodovia;Residencial;
229331283;Nome;Alameda Rigel;
229331283;source;Bing;
229331283;Superfície;Asfalto;
229331284;Rodovia;Residencial;
229331284;Sentido único;Sim;
229331284;source;Bing;
229331285;Rodovia;Residencial;
229331285;Sentido único;Sim;
229331285;source;Bing;
229331286;Rodovia;Residencial;
229331286;Nome;Alameda Antarius;
229331286;source;Bing;
229331286;Superfície;Asfalto;
229331287;Rodovia;Residencial;
229331287;Nome;Alameda Vega;
229331287;source;Bing;
229331287;Superfície;Asfalto;
229331288;Rodovia;Residencial;
229331288;Nome;Avenida dos Lagos;
229331288;source;Bing;
229331289;Rodovia;Residencial;
229331289;Nome;Alameda Spica;
229331289;source;Bing;
229331290;Rodovia;Residencial;
229331290;Nome;Alameda Regulus;
229331290;source;Bing;
229331290;Superfície;Asfalto;
229331291;Rodovia;Residencial;
229331291;Sentido único;Sim;
229331291;source;Bing;
229331292;Rodovia;Residencial;
229331292;Nome;Alameda Polux;
229331292;source;Bing;
229331292;Superfície;Asfalto;
229331293;Rodovia;Residencial;
229331293;Nome;Alameda Altair;
229331293;source;Bing;
229331293;Superfície;Asfalto;
229331295;Rodovia;Residencial;
229331295;Sentido único;Sim;
229331295;source;Bing;
229331296;Rodovia;Residencial;
229331296;Sentido único;Sim;
229331296;source;Bing;
229331297;Rodovia;Residencial;
229331297;Sentido único;Sim;
229331297;source;Bing;
229331298;Rodovia;Residencial;
229331298;source;Bing;
229331299;Rodovia;Residencial;
229331299;Sentido único;Sim;
229331299;source;Bing;
229331300;Rodovia;Residencial;
229331300;Sentido único;Sim;
229331300;source;Bing;
229331301;Rodovia;Residencial;
229331301;Nome;Alameda Perseus;
229331301;source;Bing;
229331301;Superfície;Asfalto;
229331302;Rodovia;Residencial;
229331302;Nome;Alameda Campus;
229331302;source;Bing;
229331302;Superfície;Asfalto;
229331481;natural;water;
229331482;natural;water;
229331482;source;Bing;
229331482;water;lake;
229834691;building;office;
229834691;Nome;Cosméticos Jequiti;
229931041;addr:city;São Paulo;
229931041;CEP;05465070;
229931041;addr:street;Avenida General Furtado Nascimento;
229931041;addr:suburb;Alto de Pinheiros;
229931041;Possui passagem de pedestres;Sim;
229931041;Rodovia;Tronco;
229931041;Velocidade Máxima;50;
229931041;Nome;Avenida General Furtado Nascimento;
229931041;Sentido único;Sim;
229931041;Calçada;right;
229931041;Superfície;Asfalto;
230622150;Rodovia;Tronco;
230622150;Phelper.istas;2;
230622150;Velocidade Máxima;50;
230622150;Sentido único;Sim;
230622150;Superfície;Pavimentado;
230622151;Rodovia;Tronco;
230622151;Velocidade Máxima;50;
230622151;Nome;Acesso Marginal Tietê (Local);
230622151;Sentido único;Sim;
230622151;Superfície;Pavimentado;
230622301;Rodovia;Autoestrada;
230622301;Velocidade Máxima;60;
230622301;Nome;Acesso Avenida Embaixador Macedo Soares (Central);
230622301;Sentido único;Sim;
230622301;Superfície;Pavimentado;
230622302;Rodovia;Tronco de ligação;
230622302;Nome;Acesso Avenida Embaixador Macedo Soares (Local);
230622302;Sentido único;Sim;
230777033;Uso da terra;grass;
231457639;Bicicleta;Sim;
231457639;Ponte;Sim;
231457639;Rodovia;Terciário;
231457639;Camadas;1;
231457639;Velocidade Máxima;50;
231457639;Nome;Avenida Professor Almeida Prado;
231457639;Superfície;Asfalto;
231457640;Rodovia;Terciário;
231457640;Velocidade Máxima;50;
231457640;Nome;Avenida Professor Almeida Prado;
231457640;Superfície;Asfalto;
231457641;Camadas;-1;
231457641;Nome;Tejo;
231457641;tunnel;culvert;
231457641;waterway;stream;
232395688;Bicicleta;Sim;
232395688;Possui passagem de pedestres;Sim;
232395688;Rodovia;Residencial;
232395688;Cavalo;permissive;
232395688;Nome;Rua General Charles de Gaulle;
232395688;Sentido único;Sim;
232395688;Superfície;Asfalto;
232395689;Rodovia;Residencial;
232395689;Nome;Travessa Mar Adriático;
232881255;Rodovia;Terciário;
232881255;Nome;Alameda Europa;
232881255;Sentido único;Não;
234559338;natural;water;
234559890;access;Não;
234559890;Rodovia;steps;
234559890;Cavalo;Não;
234559890;motor_vehicle;Não;
234559890;Superfície;dirt;
234559892;Rodovia;service;
234559893;Lazer;Parque;
234560006;natural;water;
234560252;Rodovia;Terciário;
234560252;Sentido único;Sim;
234560252;Superfície;Asfalto;
234560258;Rodovia;Terciário;
234560258;Sentido único;Sim;
234578491;cables;6;
234578491;circuits;2;
234578491;description;LT Pirituba/Ponto Coxexão Jordanésia (CPFL);
234578491;frequency;60;
234578491;operator;AES Eletropaulo;
234578491;power;line;
234578491;voltage;88000;
234578491;wires;double;
235286262;Bicicleta;Não;
235286262;Possui passagem de pedestres;Sim;
235286262;Rodovia;primary;
235286262;Phelper.istas;2;
235286262;Velocidade Máxima;50;
235286262;Nome;Avenida Raimundo Pereira de Magalhães;
235286262;Sentido único;Sim;
235286262;ref;SP-332;
235286262;Superfície;Asfalto;
236029380;Possui passagem de pedestres;Sim;
236029380;Rodovia;Tronco;
236029380;Nome;Avenida General Edgard Facó;
236029380;Sentido único;Sim;
236029380;Superfície;Pavimentado;
236228185;Bicicleta;Sim;
236228185;Rodovia;footway;
236228185;Nome;Saída Osasco;
236228185;Sentido único;Sim;
236228185;Superfície;Pavimentado;
236228186;Bicicleta;Sim;
236228186;Ponte;Sim;
236228186;Rodovia;Secondário;
236228186;Camadas;2;
236228186;Sentido único;Sim;
236228186;Superfície;Pavimentado;
236228187;Rodovia;service;
236228187;service;alley;
236228187;source;Bing;
236228188;Rodovia;service;
236228188;Nome;Avenida Henry Ford;
236228188;Superfície;Asfalto;
236755923;Bicicleta;Sim;
236755923;Rodovia;footway;
236755924;Rodovia;steps;
236755925;Rodovia;Residencial;
236755925;Nome;Rua Professor Olavo de Carvalho;
236755925;Superfície;Asfalto;
236755926;Rodovia;Residencial;
236755926;Nome;Não;
236755926;Superfície;Asfalto;
236755927;Bicicleta;Sim;
236755927;Rodovia;footway;
236755927;Sentido único;Sim;
236755927;source;Bing;
236755931;Rodovia;Secondário;
236755931;Nome;Não;
236755931;Sentido único;Sim;
236755931;Superfície;Pavimentado;
236885536;Rodovia;Secondário;
236885536;Phelper.istas;2;
236885536;Velocidade Máxima;40;
236885536;Nome;Avenida do Anastácio;
236885536;Superfície;Asfalto;
236885537;Rodovia;service;
236885537;service;alley;
236885538;Rodovia;Residencial;
236885538;Nome;Rua Engenheiro Jayme Rocha Pereira;
236885539;Rodovia;Residencial;
236885539;Nome;Avenida do Anastácio;
236885540;Rodovia;Secondário;
236885540;Phelper.istas;1;
236885540;Sentido único;Sim;
236885540;Superfície;Asfalto;
236930392;Rodovia;Secondário;
236930392;Nome;Avenida Doutor Mauro Lindemberg Monteiro;
236930392;Sentido único;Sim;
236930392;Superfície;Pavimentado;
236930394;Rodovia;Residencial;
236930394;Nome;Avenida Eurico da Cruz;
236930394;Sentido único;Sim;
236930394;source;Bing;
236930394;Superfície;Asfalto;
236930395;building;industrial;
236930396;building;industrial;
236930397;building;industrial;
236930399;Rodovia;Residencial;
236966307;Rodovia;Residencial;
236966307;Velocidade Máxima;30;
236966307;Nome;Rua Luís Elias Attiê;
236966308;Rodovia;Residencial;
236966308;Nome;Rua Roberto de Lamenais;
236966309;Rodovia;Residencial;
236966309;Nome;Rua Clarineta;
236966310;CEP;05126040;
236966310;Rodovia;Residencial;
236966310;Nome;Rua João Veloso de Oliveira;
236966311;Rodovia;Residencial;
236966311;Nome;Rua Dirceu de Almeida;
236966312;Rodovia;Residencial;
236966312;Nome;Rua Fábio de Almeida Magalhães;
236966312;Sentido único;Sim;
236966312;source;Bing;
236966313;Rodovia;Residencial;
236966313;Nome;Rua Antônio Pavanelli;
236966313;source;Bing;
236966314;Rodovia;Residencial;
236966314;Nome;Rua Luís Gonçalves Bastos;
236966314;Sentido único;Sim;
236966314;source;Bing;
236966315;Rodovia;Residencial;
236966315;Nome;Rua Fernando Coutinho Marques;
236966316;Rodovia;Residencial;
236966316;Nome;Rua Homero Sales;
236966317;Rodovia;Residencial;
236966317;Nome;Rua Abraham Lincoln;
236966318;Rodovia;Residencial;
236966318;Nome;Rua José Ataliba Ortiz;
236966319;Rodovia;Residencial;
236966319;Nome;Rua José Amaro Peçanha;
236966320;Rodovia;Residencial;
236966320;Nome;Rua João Pássaro;
236966321;Rodovia;Residencial;
236966321;Nome;Rua Artur Bastos;
236966322;Rodovia;Residencial;
236966322;Nome;Rua Portão Preto;
236966325;Rodovia;Residencial;
236966325;Nome;Rua Evandro Danton Ferreira Gandra;
236966326;Rodovia;Residencial;
236966326;Nome;Rua Rubens de Souza Araújo;
236966326;Sentido único;Não;
236966327;Rodovia;Residencial;
236966327;Nome;Rua Pedro Ferreira de Souza;
236966328;Rodovia;Residencial;
236966328;Nome;Rua Emílio Colella;
236966328;source;Bing;
236966329;Rodovia;Residencial;
236966329;Nome;Não;
236966330;Rodovia;Residencial;
236966330;Nome;Rua Manuel Pinheiro;
237017473;Bicicleta;Área designada a bicicletas;
237017473;Ciclo a direita;lane;
237017473;Rodovia;Secondário;
237017473;Nome;Avenida Elísio Cordeiro de Siqueira;
237017473;Superfície;Asfalto;
237017474;Rodovia;Autoestrada;
